"","X","word","source","corpusfreq","corpusrank","english","transl_en","textsame"
"8969",8968,"chearbhaill","cm",2,8969,0,"carol",0
"8970",8969,"seandéanamh","cm",2,8970,0,"antique",0
"8971",8970,"n-iompar","cm",2,8971,0,"their behavior",0
"8972",8971,"slándáil","mm",2,8972,0,"security",0
"8973",8972,"gcoinneofaí","cm",2,8973,0,"would be kept",0
"8974",8973,"gó","cm",2,8974,0,"go",0
"8975",8974,"dtógadh","cm",2,8975,0,"built",0
"8976",8975,"gcomh-aireacht","cm",2,8976,0,"cabinet",0
"8977",8976,"ceannscríbe","cm",2,8977,0,"destination",0
"8978",8977,"céimí","mm",2,8978,0,"graduate",0
"8979",8978,"ngnéithe","cm",2,8979,0,"features",0
"8980",8979,"t-iar-choimisinéir","cm",2,8980,0,"former commissioner",0
"8981",8980,"róláidir","cm",2,8981,0,"too strong",0
"8982",8981,"iomáint","cm",2,8982,0,"hurling",0
"8983",8982,"bhfáilte","cm",2,8983,0,"welcome",0
"8984",8983,"fáisnéiseoirí","cm",2,8984,0,"informants",0
"8985",8984,"bhugáil","cm",2,8985,0,"bugging",0
"8986",8985,"cork-cobh","cm",2,8986,0,"cork-cobh",1
"8987",8986,"roth","mm",2,8987,0,"wheel",0
"8988",8987,"morgáistithe","cm",2,8988,0,"mortgaged",0
"8989",8988,"féinmholadh","cm",2,8989,0,"self praise",0
"8990",8989,"gcéimeanna","cm",2,8990,0,"steps",0
"8991",8990,"n-amharcann","cm",2,8991,0,"looks",0
"8992",8991,"ngearán","cm",2,8992,0,"complaint",0
"8993",8992,"síneofaí","cm",2,8993,0,"would be signed",0
"8994",8993,"bhreátha","cm",2,8994,0,"beautiful",0
"8995",8994,"dhaonáireamh","cm",2,8995,0,"census",0
"8996",8995,"tionólfar","cm",2,8996,0,"will be held",0
"8997",8996,"thionsclaíoch","cm",2,8997,0,"industrial",0
"8998",8997,"bhfáiltíonn","cm",2,8998,0,"welcomes",0
"8999",8998,"n-úsáidfeadh","cm",2,8999,0,"would use",0
"9000",8999,"chiliméadar","cm",2,9000,0,"kilometer",0
"9001",9000,"theicniúil","cm",2,9001,0,"technical",0
"9002",9001,"spleách","mm",2,9002,0,"dependent",0
"9003",9002,"éabhlóid","mm",2,9003,0,"evolution",0
"9004",9003,"ceanncheathrú","mm",2,9004,0,"headquarters",0
"9005",9004,"bródúla","cm",2,9005,0,"proud",0
"9006",9005,"phionóis","cm",2,9006,0,"penalties",0
"9007",9006,"toghairm","mm",2,9007,0,"summon",0
"9008",9007,"mhilleán","cm",2,9008,0,"blame",0
"9009",9008,"gceannasaíocht","cm",2,9009,0,"leadership",0
"9010",9009,"gearráin","cm",2,9010,0,"complaints",0
"9011",9010,"bhféile","cm",2,9011,0,"festival",0
"9012",9011,"bhfaighim","cm",2,9012,0,"I get",0
"9013",9012,"tsóirt","cm",2,9013,0,"kind",0
"9014",9013,"bpictiúr","cm",2,9014,0,"picture",0
"9015",9014,"thógtha","cm",2,9015,0,"built",0
"9016",9015,"fút","cm",2,9016,0,"about you",0
"9017",9016,"comhdhearcadh","cm",2,9017,0,"consensus",0
"9018",9017,"t-atmaisféar","cm",2,9018,0,"atmosphere",0
"9019",9018,"ticéad","mm",2,9019,0,"ticket",0
"9020",9019,"scáileáin","cm",2,9020,0,"screens",0
"9021",9020,"caipín","mm",2,9021,0,"cap",0
"9022",9021,"leannáin","cm",2,9022,0,"lovers",0
"9023",9022,"leanfaidís","cm",2,9023,0,"they would continue",0
"9024",9023,"ruaig","mm",2,9024,0,"chase",0
"9025",9024,"traenáilte","cm",2,9025,0,"trained",0
"9026",9025,"taom","mm",2,9026,0,"attack",0
"9027",9026,"mothúchán","mm",2,9027,0,"emotion",0
"9028",9027,"gcailltear","cm",2,9028,0,"lost",0
"9029",9028,"mhonarcha","cm",2,9029,0,"factory",0
"9030",9029,"dhíchill","cm",2,9030,0,"effort",0
"9031",9030,"shainchúrsaí","cm",2,9031,0,"specialized courses",0
"9032",9031,"barún","cm",2,9032,0,"baron",0
"9033",9032,"n-óstán","cm",2,9033,0,"hotel",0
"9034",9033,"haersheirbhís","cm",2,9034,0,"air service",0
"9035",9034,"árais","cm",2,9035,0,"houses",0
"9036",9035,"suaitheadh","mm",2,9036,0,"disturbance",0
"9037",9036,"fisiceach","mm",2,9037,0,"physical",0
"9038",9037,"ghnáthscoil","cm",2,9038,0,"ordinary school",0
"9039",9038,"eadóirseachta","cm",2,9039,0,"naturalization",0
"9040",9039,"gccc","cm",2,9040,0,"gcc",0
"9041",9040,"scéalaí","mm",2,9041,0,"storyteller",0
"9042",9041,"athnaíonn","cm",2,9042,0,"renews",0
"9043",9042,"éifeachtúlachta","cm",2,9043,0,"efficiency",0
"9044",9043,"nuige","mm",2,9044,0,"until now",0
"9045",9044,"saibhriú","cm",2,9045,0,"enrichment",0
"9046",9045,"t-ísliú","cm",2,9046,0,"lowering",0
"9047",9046,"gciorrú","cm",2,9047,0,"cut",0
"9048",9047,"gallaibh","cm",2,9048,0,"you could",0
"9049",9048,"tsíocháin","cm",2,9049,0,"peace",0
"9050",9049,"shíocháin","cm",2,9050,0,"peace",0
"9051",9050,"fothoghcháin","cm",2,9051,0,"by-elections",0
"9052",9051,"fíorphráinneach","cm",2,9052,0,"very urgent",0
"9053",9052,"bhfiacail","cm",2,9053,0,"teeth",0
"9054",9053,"pribhléideach","cm",2,9054,0,"privileged",0
"9055",9054,"hallúntais","cm",2,9055,0,"allowances",0
"9056",9055,"misérables","cm",2,9056,0,"Miserables",0
"9057",9056,"cac","mm",2,9057,0,"shit",0
"9058",9057,"fabhair","cm",2,9058,0,"favors",0
"9059",9058,"éad","mm",2,9059,0,"jealousy",0
"9060",9059,"ainmnítear","cm",2,9060,0,"is named",0
"9061",9060,"talamhaíocht","cm",2,9061,0,"agriculture",0
"9062",9061,"dtalamhaíocht","cm",2,9062,0,"agriculture",0
"9063",9062,"árdaíodh","cm",2,9063,0,"was raised",0
"9064",9063,"aontáim","cm",2,9064,0,"I agree.",0
"9065",9064,"n-irisí","cm",2,9065,0,"magazines",0
"9066",9065,"timire","mm",2,9066,0,"timer",0
"9067",9066,"iriseoireacht","mm",2,9067,0,"journalism",0
"9068",9067,"liteartha","mm",2,9068,0,"literary",0
"9069",9068,"bhfreagraí","cm",2,9069,0,"answers",0
"9070",9069,"síol","mm",2,9070,0,"seed",0
"9071",9070,"an-tábhachtacht","cm",2,9071,0,"very important",0
"9072",9071,"táillte","cm",2,9072,0,"fees",0
"9073",9072,"toileánach","cm",2,9073,0,"volunteer",0
"9074",9073,"gáis-ervia","cm",2,9074,0,"gas-ervia",0
"9075",9074,"leiscéal","cm",2,9075,0,"excuse me",0
"9076",9075,"léargais","cm",2,9076,0,"insights",0
"9077",9076,"féachtaint","cm",2,9077,0,"to see",0
"9078",9077,"gilitín","cm",2,9078,0,"guillotine",0
"9079",9078,"bhéara","cm",2,9079,0,"bear",0
"9080",9079,"cléireachais","cm",2,9080,0,"clerical",0
"9081",9080,"beartaíodh","cm",2,9081,0,"it was decided",0
"9082",9081,"laoi","mm",2,9082,0,"lee",0
"9083",9082,"palaistíneach","cm",2,9083,0,"Palestinian",0
"9084",9083,"sineád","cm",2,9084,0,"sinade",0
"9085",9084,"athlá","cm",2,9085,0,"another day",0
"9086",9085,"bhochta","cm",2,9086,0,"poor",0
"9087",9086,"ghníomhaíocht","cm",2,9087,0,"activity",0
"9088",9087,"áodhan","cm",2,9088,0,"beautiful",0
"9089",9088,"n-ómós","cm",2,9089,0,"tribute",0
"9090",9089,"fhóirdheontais","cm",2,9090,0,"subsidies",0
"9091",9090,"niamhis","cm",2,9091,0,"evil",0
"9092",9091,"róisínis","cm",2,9092,0,"rosin",0
"9093",9092,"cúchulainn","cm",2,9093,0,"cúchulainn",1
"9094",9093,"ceannlínte","cm",2,9094,0,"headlines",0
"9095",9094,"gciorruithe","cm",2,9095,0,"cuts",0
"9096",9095,"ardnósach","mm",2,9096,0,"high-class",0
"9097",9096,"bpríomh-oifig","cm",2,9097,0,"head office",0
"9098",9097,"pháirtaimseartha","cm",2,9098,0,"part-time",0
"9099",9098,"tearcfhostaíochta","cm",2,9099,0,"underemployment",0
"9100",9099,"fadbhanna","cm",2,9100,0,"long-distance relationship",0
"9101",9100,"bhfoghlaimeodh","cm",2,9101,0,"would learn",0
"9102",9101,"mhíleata","cm",2,9102,0,"military",0
"9103",9102,"sínfear","cm",2,9103,0,"will be extended",0
"9104",9103,"dúradar","cm",2,9104,0,"they said",0
"9105",9104,"spriocdátaí","cm",2,9105,0,"deadlines",0
"9106",9105,"róshásta","cm",2,9106,0,"overjoyed",0
"9107",9106,"athródh","cm",2,9107,0,"would change",0
"9108",9107,"mharaigh","gdoc",2,9108,0,"killed",0
"9109",9108,"bhailís","cm",2,9109,0,"balis",0
"9110",9109,"ádhaimh","cm",2,9110,0,"luckily",0
"9111",9110,"bhfreagairt","cm",2,9111,0,"response",0
"9112",9111,"dhúnmharú","cm",2,9112,0,"murder",0
"9113",9112,"bhforbairtí","cm",2,9113,0,"developments",0
"9114",9113,"bhlag","cm",2,9114,0,"blog",0
"9115",9114,"d’fhéadfaimis","cm",2,9115,0,"we could",0
"9116",9115,"taobhach","mm",2,9116,0,"lateral",0
"9117",9116,"háireamh","cm",2,9117,0,"count",0
"9118",9117,"drogallach","mm",2,9118,0,"reluctant",0
"9119",9118,"rannóig","cm",2,9119,0,"section",0
"9120",9119,"chloígh","cm",2,9120,0,"stick",0
"9121",9120,"sástacht","mm",2,9121,0,"satisfaction",0
"9122",9121,"chosaintí","cm",2,9122,0,"protections",0
"9123",9122,"tuigeadh","gdoc",2,9123,0,"understood",0
"9124",9123,"ardteistiméaracht","cm",2,9124,0,"leaving certificate",0
"9125",9124,"sármhaith","mm",2,9125,0,"excellent",0
"9126",9125,"suimiúla","cm",2,9126,0,"interesting",0
"9127",9126,"tseanadóir","cm",2,9127,0,"senator",0
"9128",9127,"comharsa","mm",2,9128,0,"neighbor",0
"9129",9128,"aogán","cm",2,9129,0,"young man",0
"9130",9129,"fíoriarracht","cm",2,9130,0,"real effort",0
"9131",9130,"críod","cm",2,9131,0,"faith",0
"9132",9131,"gcluiche","cm",2,9132,0,"game",0
"9133",9132,"eisimirce","mm",2,9133,0,"emigration",0
"9134",9133,"siombalach","mm",2,9134,0,"symbolic",0
"9135",9134,"dhíbir","cm",2,9135,0,"expel",0
"9136",9135,"oráiste","mm",2,9136,0,"orange",0
"9137",9136,"gcláir","cm",2,9137,0,"programs",0
"9138",9137,"ghnáthshaoránach","cm",2,9138,0,"ordinary citizen",0
"9139",9138,"aimsíonn","cm",2,9139,0,"finds",0
"9140",9139,"eitiltí","cm",2,9140,0,"flights",0
"9141",9140,"méarning","cm",2,9141,0,"fingering",0
"9142",9141,"tórdan","cm",2,9142,0,"noise",0
"9143",9142,"feibhe","cm",2,9143,0,"bean",0
"9144",9143,"bhfostóir","cm",2,9144,0,"an employer",0
"9145",9144,"forógraí","cm",2,9145,0,"proclamation",0
"9146",9145,"coinneál","cm",2,9146,0,"keep",0
"9147",9146,"chlúdaigh","cm",2,9147,0,"cover",0
"9148",9147,"paisinéir","mm",2,9148,0,"passenger",0
"9149",9148,"tairgeoirí","cm",2,9149,0,"bidders",0
"9150",9149,"dhátaí","cm",2,9150,0,"dates",0
"9151",9150,"comórtha","cm",2,9151,0,"anniversary",0
"9152",9151,"athshamhlú","cm",2,9152,0,"reimagining",0
"9153",9152,"ar-líne","cm",2,9153,0,"online",0
"9154",9153,"dúlaing","cm",2,9154,0,"depression",0
"9155",9154,"neamhspéach","cm",2,9155,0,"invisible",0
"9156",9155,"heagraisí","cm",2,9156,0,"organizations",0
"9157",9156,"fiáin","mm",2,9157,0,"wild",0
"9158",9157,"ngnáthdhuine","cm",2,9158,0,"ordinary person",0
"9159",9158,"huimhireacha","cm",2,9159,0,"numerical",0
"9160",9159,"chabhlaigh","cm",2,9160,0,"naval",0
"9161",9160,"teagmhálacha","cm",2,9161,0,"contacts",0
"9162",9161,"coiméad","cm",2,9162,0,"guard",0
"9163",9162,"chróinéara","cm",2,9163,0,"coroner",0
"9164",9163,"caora","mm",2,9164,0,"sheep",0
"9165",9164,"túsla-child","cm",2,9165,0,"first-child",0
"9166",9165,"peicín","cm",2,9166,0,"pecan",0
"9167",9166,"oir","mm",2,9167,0,"gold",0
"9168",9167,"gcarn","cm",2,9168,0,"pile",0
"9169",9168,"léig","mm",2,9169,0,"league",0
"9170",9169,"aersheirbhíse","cm",2,9170,0,"air service",0
"9171",9170,"socheacnamaíoch","cm",2,9171,0,"socio-economic",0
"9172",9171,"deonaí","cm",2,9172,0,"volunteer",0
"9173",9172,"phríomh-aturnae","cm",2,9173,0,"chief solicitor",0
"9174",9173,"fíor-thábhactach","cm",2,9174,0,"very important",0
"9175",9174,"chinniúnach","cm",2,9175,0,"decisive",0
"9176",9175,"héirí","cm",2,9176,0,"rise",0
"9177",9176,"n-údaráis","cm",2,9177,0,"authorities",0
"9178",9177,"meabhar","cm",2,9178,0,"mind",0
"9179",9178,"shocróidh","cm",2,9179,0,"will decide",0
"9180",9179,"ollmhóir","cm",2,9180,0,"huge",0
"9181",9180,"dúnmharaíodh","cm",2,9181,0,"murdered",0
"9182",9181,"phinsinéirí","cm",2,9182,0,"pensioners",0
"9183",9182,"déimeagrafacha","cm",2,9183,0,"demographic",0
"9184",9183,"mí-chothrom","cm",2,9184,0,"unfair",0
"9185",9184,"móir","cm",2,9185,0,"big",0
"9186",9185,"niamhwhich","cm",2,9186,0,"niamhwhich",1
"9187",9186,"québec","cm",2,9187,0,"Quebec",0
"9188",9187,"ndeimhneoidh","cm",2,9188,0,"will confirm",0
"9189",9188,"dhlíthiúla","cm",2,9189,0,"legal",0
"9190",9189,"scata","mm",2,9190,0,"a lot",0
"9191",9190,"cinéal","cm",2,9191,0,"type",0
"9192",9191,"éiginnteachta","cm",2,9192,0,"uncertainty",0
"9193",9192,"díopóireacht","cm",2,9193,0,"exile",0
"9194",9193,"thosófar","cm",2,9194,0,"will begin",0
"9195",9194,"fíochmhar","mm",2,9195,0,"fierce",0
"9196",9195,"shibhialtacht","cm",2,9196,0,"civilization",0
"9197",9196,"ithe","gdoc",2,9197,0,"eat",0
"9198",9197,"ndúnmharaíodh","cm",2,9198,0,"was murdered",0
"9199",9198,"guíonna","cm",2,9199,0,"prayers",0
"9200",9199,"féigh","cm",2,9200,0,"see",0
"9201",9200,"mharfaigh","cm",2,9201,0,"kill",0
"9202",9201,"président","cm",2,9202,0,"president",0
"9203",9202,"náisiúnachais","cm",2,9203,0,"nationalism",0
"9204",9203,"fuilteach","mm",2,9204,0,"bloody",0
"9205",9204,"pápa","mm",2,9205,0,"pope",0
"9206",9205,"priosúin","cm",2,9206,0,"prisons",0
"9207",9206,"thosnú","cm",2,9207,0,"start",0
"9208",9207,"forlíontach","cm",2,9208,0,"supplementary",0
"9209",9208,"ghrádú","cm",2,9209,0,"grading",0
"9210",9209,"chothóidh","cm",2,9210,0,"will sustain",0
"9211",9210,"éascóidh","cm",2,9211,0,"will facilitate",0
"9212",9211,"clár-funded","cm",2,9212,0,"program-funded",0
"9213",9212,"leas-cathaoirleach","cm",2,9213,0,"vice-chairman",0
"9214",9213,"h-athchóiriú","cm",2,9214,0,"renovation",0
"9215",9214,"bruach","mm",2,9215,0,"bank",0
"9216",9215,"dhátheangachas","cm",2,9216,0,"bilingualism",0
"9217",9216,"toileán","cm",2,9217,0,"toilet",0
"9218",9217,"seasaigí","cm",2,9218,0,"stand up",0
"9219",9218,"gcomhghairdeas","cm",2,9219,0,"congratulations",0
"9220",9219,"véarsa","mm",2,9220,0,"verse",0
"9221",9220,"gceardchumainn","cm",2,9221,0,"unions",0
"9222",9221,"bailiúchán","mm",2,9222,0,"collection",0
"9223",9222,"lodáil","cm",2,9223,0,"loading",0
"9224",9223,"dtabharfaidís","cm",2,9224,0,"they would give",0
"9225",9224,"t-imní","cm",2,9225,0,"t-concern",0
"9226",9225,"tréaniarracht","mm",2,9226,0,"great effort",0
"9227",9226,"meánioncaim","cm",2,9227,0,"average income",0
"9228",9227,"iabhairt","cm",2,9228,0,"to speak",0
"9229",9228,"príomhthosaíochtaí","cm",2,9229,0,"main priorities",0
"9230",9229,"iéiríonn","cm",2,9230,0,"succeed",0
"9231",9230,"chriticiúil","cm",2,9231,0,"critical",0
"9232",9231,"ghrá","gdoc",2,9232,0,"love",0
"9233",9232,"gcead","cm",2,9233,0,"permission",0
"9234",9233,"lántacaíocht","cm",2,9234,0,"full support",0
"9235",9234,"éifeachtacht","mm",2,9235,0,"efficiency",0
"9236",9235,"samhlaítear","cm",2,9236,0,"imagined",0
"9237",9236,"cumhachtach","mm",2,9237,0,"powerful",0
"9238",9237,"shuirbhé","cm",2,9238,0,"survey",0
"9239",9238,"hinmharthanacht","cm",2,9239,0,"viability",0
"9240",9239,"síneann","cm",2,9240,0,"extends",0
"9241",9240,"normannach","mm",2,9241,0,"Norman",0
"9242",9241,"críostaíochta","cm",2,9242,0,"Christianity",0
"9243",9242,"duais","mm",2,9243,0,"prize",0
"9244",9243,"mórtas","mm",2,9244,0,"pride",0
"9245",9244,"chúinne","gdoc",2,9245,0,"corner",0
"9246",9245,"dhúthaigh","cm",2,9246,0,"district",0
"9247",9246,"mhúscailt","cm",2,9247,0,"awakening",0
"9248",9247,"síceolaíocht","mm",2,9248,0,"psychology",0
"9249",9248,"dtábhacht","cm",2,9249,0,"importance",0
"9250",9249,"t-iar-rialtas","cm",2,9250,0,"former government",0
"9251",9250,"fheicéail","cm",2,9251,0,"see",0
"9252",9251,"gearrán","mm",2,9252,0,"cut",0
"9253",9252,"ndíospóireachtaí","cm",2,9253,0,"debates",0
"9254",9253,"scéalaíochta","cm",2,9254,0,"storytelling",0
"9255",9254,"thuairiscí","cm",2,9255,0,"reports",0
"9256",9255,"fíorluachmhar","cm",2,9256,0,"invaluable",0
"9257",9256,"dushlán","cm",2,9257,0,"challenge",0
"9258",9257,"comhsheasmhach","cm",2,9258,0,"consistent",0
"9259",9258,"an-lárnach","cm",2,9259,0,"very central",0
"9260",9259,"báigiúil","cm",2,9260,0,"gentle",0
"9261",9260,"meabhrach","mm",2,9261,0,"mental",0
"9262",9261,"fáil-controlled","cm",2,9262,0,"availability-controlled",0
"9263",9262,"róisínin","cm",2,9263,0,"rosin",0
"9264",9263,"róisínto","cm",2,9264,0,"rose",0
"9265",9264,"iníoctha","mm",2,9265,0,"payable",0
"9266",9265,"tras-fhóirdheonú","cm",2,9266,0,"cross-subsidization",0
"9267",9266,"státchabhair","cm",2,9267,0,"state aid",0
"9268",9267,"bunstruchtúr","cm",2,9268,0,"basic structure",0
"9269",9268,"comh-mhaoinithe","cm",2,9269,0,"co-financed",0
"9270",9269,"comh-mhaoiniú","cm",2,9270,0,"co-financing",0
"9271",9270,"díchealleach","cm",2,9271,0,"hardworking",0
"9272",9271,"mbuachaillí","cm",2,9272,0,"boys",0
"9273",9272,"príomhfháth","cm",2,9273,0,"main reason",0
"9274",9273,"samhlaíochta","cm",2,9274,0,"imagination",0
"9275",9274,"súl","gdoc",2,9275,0,"eye",0
"9276",9275,"iarsmalann","mm",2,9276,0,"museum",0
"9277",9276,"healaíne","cm",2,9277,0,"artistic",0
"9278",9277,"hainmhithe","cm",2,9278,0,"animals",0
"9279",9278,"ainmhí","mm",2,9279,0,"animal",0
"9280",9279,"mhúscail","cm",2,9280,0,"wake up",0
"9281",9280,"carré","cm",2,9281,0,"square",0
"9282",9281,"toitín","mm",2,9282,0,"cigarette",0
"9283",9282,"paicéad","mm",2,9283,0,"packet",0
"9284",9283,"gcaithim","cm",2,9284,0,"I wear",0
"9285",9284,"iompórtáil","mm",2,9285,0,"import",0
"9286",9285,"scéalaíocht","mm",2,9286,0,"storytelling",0
"9287",9286,"cháiníocóra","cm",2,9287,0,"taxpayer",0
"9288",9287,"flaithiúla","cm",2,9288,0,"generous",0
"9289",9288,"oifigiúilthe","cm",2,9289,0,"official",0
"9290",9289,"háiritihe","cm",2,9290,0,"especially",0
"9291",9290,"cunamh","cm",2,9291,0,"help",0
"9292",9291,"t-ám","cm",2,9292,0,"time",0
"9293",9292,"siúlann","cm",2,9293,0,"walks",0
"9294",9293,"gcuntas","cm",2,9294,0,"account",0
"9295",9294,"hagallaimh","cm",2,9295,0,"interviews",0
"9296",9295,"doirí","cm",2,9296,0,"end",0
"9297",9296,"imigh","mm",2,9297,0,"go away",0
"9298",9297,"chéiliúradh","cm",2,9298,0,"celebration",0
"9299",9298,"geimhleach","cm",2,9299,0,"shackle",0
"9300",9299,"calmette–guérin","cm",2,9300,0,"calmette–guérin",1
"9301",9300,"litemhave","cm",2,9301,0,"litemhave",1
"9302",9301,"cabhlach","mm",2,9302,0,"navy",0
"9303",9302,"fóirdheonú","cm",2,9303,0,"subsidy",0
"9304",9303,"thicéad","cm",2,9304,0,"ticket",0
"9305",9304,"fodhlíthe","cm",2,9305,0,"bylaws",0
"9306",9305,"béidh","cm",2,9306,0,"be",0
"9307",9306,"fúmsa","cm",2,9307,0,"about me",0
"9308",9307,"mórtíre","cm",2,9308,0,"mainland",0
"9309",9308,"mórthíre","cm",2,9309,0,"mainland",0
"9310",9309,"bronntanas","mm",2,9310,0,"gift",0
"9311",9310,"coinníodh","cm",2,9311,0,"was kept",0
"9312",9311,"gúna","mm",2,9312,0,"dress",0
"9313",9312,"taise","mm",2,9313,0,"humidity",0
"9314",9313,"ardstiúrthóir","cm",2,9314,0,"director general",0
"9315",9314,"fáii’s","cm",2,9315,0,"still",0
"9316",9315,"gcártaí","cm",2,9316,0,"cards",0
"9317",9316,"dhiúltach","cm",2,9317,0,"negative",0
"9318",9317,"oég","cm",2,9318,0,"youth",0
"9319",9318,"dioplóma","mm",2,9319,0,"diploma",0
"9320",9319,"bhs","cm",2,9320,0,"bs",0
"9321",9320,"roísín","cm",2,9321,0,"resin",0
"9322",9321,"visegrád","cm",2,9322,0,"Visegrad",0
"9323",9322,"gcoinníolacha","cm",2,9323,0,"conditions",0
"9324",9323,"mincéirs","cm",2,9324,0,"mincers",0
"9325",9324,"mincéir","cm",2,9325,0,"mincer",0
"9326",9325,"machnaimh","cm",2,9326,0,"thoughts",0
"9327",9326,"háras","cm",2,9327,0,"apartment",0
"9328",9327,"tochailt","mm",2,9328,0,"dig",0
"9329",9328,"taisí","cm",2,9329,0,"remains",0
"9330",9329,"suaitheantas","mm",2,9330,0,"badge",0
"9331",9330,"feachtasaíochta","cm",2,9331,0,"campaigning",0
"9332",9331,"bhfiosrú","cm",2,9332,0,"inquiry",0
"9333",9332,"idir-thréimhseach","cm",2,9333,0,"transitional",0
"9334",9333,"nadúr","cm",2,9334,0,"nature",0
"9335",9334,"dlúthcheangailt","cm",2,9335,0,"close connection",0
"9336",9335,"arásáin","cm",2,9336,0,"apartments",0
"9337",9336,"samhnas","mm",2,9337,0,"sadness",0
"9338",9337,"díbríodh","cm",2,9338,0,"expelled",0
"9339",9338,"mongáin","cm",2,9339,0,"mango",0
"9340",9339,"dhruidiú","cm",2,9340,0,"closing down",0
"9341",9340,"druidiú","cm",2,9341,0,"closing",0
"9342",9341,"bhréagach","cm",2,9342,0,"false",0
"9343",9342,"hárachas","cm",2,9343,0,"insurance",0
"9344",9343,"lítear","mm",2,9344,0,"liter",0
"9345",9344,"custam","mm",2,9345,0,"customs",0
"9346",9345,"hidirbheartaíochta","cm",2,9346,0,"negotiation",0
"9347",9346,"mhí-iompar","cm",2,9347,0,"misconduct",0
"9348",9347,"bhulaíocht","cm",2,9348,0,"bullying",0
"9349",9348,"ndairíre","cm",2,9349,0,"really",0
"9350",9349,"stáitseirbhís","cm",2,9350,0,"civil service",0
"9351",9350,"fo-phainéil","cm",2,9351,0,"sub-panels",0
"9352",9351,"farasbharr","cm",2,9352,0,"surplus",0
"9353",9352,"caoilinn","cm",2,9353,0,"kaolin",0
"9354",9353,"an-ghéar","cm",2,9354,0,"very sharp",0
"9355",9354,"bhéarra","cm",2,9355,0,"goods",0
"9356",9355,"gasúirí","cm",2,9356,0,"boys",0
"9357",9356,"dhuibh","cm",2,9357,0,"black",0
"9358",9357,"ceann-comhairle","cm",2,9358,0,"council leader",0
"9359",9358,"tona","mm",2,9359,0,"ton",0
"9360",9359,"dtorthaí","cm",2,9360,0,"results",0
"9361",9360,"d’fheidhmiú","cm",2,9361,0,"for implementation",0
"9362",9361,"ceoláras","cm",2,9362,0,"concert hall",0
"9363",9362,"t-iarchoimisinéir","cm",2,9363,0,"former commissioner",0
"9364",9363,"léirmhínithe","cm",2,9364,0,"interpretations",0
