"word","source","corpusfreq","corpusrank","english"
"gcreidfeá","cm",1,10937,0
"dlíodóra","cm",1,10938,0
"bhagair","cm",1,10939,0
"cháipéisí","cm",1,10940,0
"mionscríbhinní","cm",1,10941,0
"scrúdu","cm",1,10942,0
"dlí-chóras","cm",1,10943,0
"dtapódh","cm",1,10944,0
"bhradán","cm",1,10945,0
"dhíobh","cm",1,10946,0
"bportaingéal","cm",1,10947,0
"hísiltíre","cm",1,10948,0
"gcon-trick","cm",1,10949,0
"bealaíreachtúla","cm",1,10950,0
"mbráthar","cm",1,10951,0
"touré","cm",1,10952,0
"ndéantúsaíocht","cm",1,10953,0
"rosáin","cm",1,10954,0
"príomhaí","cm",1,10955,0
"dhúshraith","cm",1,10956,0
"bhróicéirí","cm",1,10957,0
"idirmheánacha","cm",1,10958,0
"dhálaí","cm",1,10959,0
"shócmhainní","cm",1,10960,0
"barántais","cm",1,10961,0
"mháthairchomhlachta","cm",1,10962,0
"gcliaint-chuideachtaí","cm",1,10963,0
"chuimhníonn","cm",1,10964,0
"déantúsaíochta","cm",1,10965,0
"áisleann","cm",1,10966,0
"dobhar","mm",1,10967,0
"súgartha","mm",1,10968,0
"aimseartha","mm",1,10969,0
"staideár","cm",1,10970,0
"máguaird","cm",1,10971,0
"leathnúchán","cm",1,10972,0
"meántéarma","cm",1,10973,0
"bpíblíne","cm",1,10974,0
"inmharthanachta","cm",1,10975,0
"bhun-leibhéal","cm",1,10976,0
"igcp","cm",1,10977,0
"gnáthriachtanaisí","cm",1,10978,0
"maoile","mm",1,10979,0
"bhrádaigh","cm",1,10980,0
"athás","cm",1,10981,0
"camáin","cm",1,10982,0
"héireannn","cm",1,10983,0
"truamhéileach","cm",1,10984,0
"lacha","mm",1,10985,0
"bacach","mm",1,10986,0
"mhuc","cm",1,10987,0
"ortha","mm",1,10988,0
"dánacht","mm",1,10989,0
"ceartlár","mm",1,10990,0
"santach","mm",1,10991,0
"cúngaigeantach","cm",1,10992,0
"noíméid","cm",1,10993,0
"séanois","cm",1,10994,0
"iar-uachtaráin","cm",1,10995,0
"dóchtúir","cm",1,10996,0
"comhcainteanna","cm",1,10997,0
"n-aontófar","cm",1,10998,0
"foráileacha","cm",1,10999,0
"an-bhaint","cm",1,11000,0
"dréachtáil","cm",1,11001,0
"gcoinbhinsin","cm",1,11002,0
"chríochnaíodh","cm",1,11003,0
"hidirbheartaíochtaí","cm",1,11004,0
"ndréacht","cm",1,11005,0
"ndiúltófar","cm",1,11006,0
"ámhain","cm",1,11007,0
"chorporáideach","cm",1,11008,0
"chomhbheartais","cm",1,11009,0
"íoróineach","cm",1,11010,0
"bunreachtaí","cm",1,11011,0
"ginmhillte","cm",1,11012,0
"gcumhdaí","cm",1,11013,0
"fíor-buíochas","cm",1,11014,0
"an-threán","cm",1,11015,0
"polaitaíochta","cm",1,11016,0
"neamhchomhaltais","cm",1,11017,0
"comhghuaillíochtaí","cm",1,11018,0
"bhfágfaidís","cm",1,11019,0
"neamh-bhríoch","cm",1,11020,0
"gheobhaimis","cm",1,11021,0
"goilliúnt","cm",1,11022,0
"soileír","cm",1,11023,0
"hostaí","cm",1,11024,0
"chríochnóimid","cm",1,11025,0
"deascéal","cm",1,11026,0
"choláisti","cm",1,11027,0
"giollamóir","cm",1,11028,0
"maoineach","cm",1,11029,0
"úillín","cm",1,11030,0
"tua","mm",1,11031,0
"uibh","cm",1,11032,0
"mórchúramach","cm",1,11033,0
"hiartaoisigh","cm",1,11034,0
"gaiscí","cm",1,11035,0
"gceoltóirí","cm",1,11036,0
"thaispeán","cm",1,11037,0
"ndeánfaimid","cm",1,11038,0
"mór-fadhbanna","cm",1,11039,0
"spíce","cm",1,11040,0
"duínn","cm",1,11041,0
"dearóil","mm",1,11042,0
"díspreagadh","cm",1,11043,0
"folaír","cm",1,11044,0
"deánfaidh","cm",1,11045,0
"chochláinnmary","cm",1,11046,0
"luineacháinbrian","cm",1,11047,0
"lenihanmáire","cm",1,11048,0
"áirnemary","cm",1,11049,0
"díomasaighnoel","cm",1,11050,0
"máirtínmicheál","cm",1,11051,0
"martinmáirtín","cm",1,11052,0
"cuívéamon","cm",1,11053,0
"cuívmáire","cm",1,11054,0
"ainifínmary","cm",1,11055,0
"gormleyéamon","cm",1,11056,0
"ryanbreandán","cm",1,11057,0
"macgabhannbrendan","cm",1,11058,0
"smithagusandparthalán","cm",1,11059,0
"caoimhbatt","cm",1,11060,0
"fostaíochtamáire","cm",1,11061,0
"chochláinnan","cm",1,11062,0
"luineacháinan","cm",1,11063,0
"leanaímáire","cm",1,11064,0
"áirnean","cm",1,11065,0
"díomasaighan","cm",1,11066,0
"dlídiarmuid","cm",1,11067,0
"eachtrachamicheál","cm",1,11068,0
"máirtínan","cm",1,11069,0
"turasóireachtamáirtín","cm",1,11070,0
"gaeltachtaéamon","cm",1,11071,0
"cuívan","cm",1,11072,0
"teaghlaighmáire","cm",1,11073,0
"ainifínan","cm",1,11074,0
"áitiúilséan","cm",1,11075,0
"nádúrthaéamon","cm",1,11076,0
"biabreandán","cm",1,11077,0
"macgabhannan","cm",1,11078,0
"eolaíochtaparthalán","cm",1,11079,0
"caoimhdepartment","cm",1,11080,0
"affairsmicheál","cm",1,11081,0
"cuívdepartment","cm",1,11082,0
"cairdíúil","cm",1,11083,0
"hoibhre","cm",1,11084,0
"chlúmhilleadh","cm",1,11085,0
"eagarthóirí","cm",1,11086,0
"féimheachta","cm",1,11087,0
"féimheach","cm",1,11088,0
"mailís","cm",1,11089,0
"clúmhillte","cm",1,11090,0
"chlúmhillte","cm",1,11091,0
"bpléfí","cm",1,11092,0
"thosnaíomar","cm",1,11093,0
"tainm","gdoc",1,11094,0
"comhalachtaí","cm",1,11095,0
"déiléala","cm",1,11096,0
"laoghaire-ráth","cm",1,11097,0
"dealraíonn","cm",1,11098,0
"gormáin","cm",1,11099,0
"bpríobháidiú","cm",1,11100,0
"riaraíonn","cm",1,11101,0
"laghaoire-rathdown","cm",1,11102,0
"armées","cm",1,11103,0
"mhurchadha","cm",1,11104,0
"bhuirgheas","cm",1,11105,0
"south-dún","cm",1,11106,0
"mhuiníl","cm",1,11107,0
"ghrinnscrúdú","cm",1,11108,0
"mídhaonlathach","cm",1,11109,0
"ailtirí","cm",1,11110,0
"dhéardaoin","cm",1,11111,0
"diúltaim","cm",1,11112,0
"république","cm",1,11113,0
"paté","cm",1,11114,0
"cromán","mm",1,11115,0
"pholaitiúl","cm",1,11116,0
"dhiúiltiú","cm",1,11117,0
"íosparteach","cm",1,11118,0
"tapaíonn","cm",1,11119,0
"bun-smaointí","cm",1,11120,0
"próiseais","cm",1,11121,0
"chríochniagh","cm",1,11122,0
"idir-phlé","cm",1,11123,0
"chomh-bhádóir","cm",1,11124,0
"óil","cm",1,11125,0
"ndúnann","cm",1,11126,0
"dhúnann","cm",1,11127,0
"rachaidís","cm",1,11128,0
"t-ól","cm",1,11129,0
"ruán","cm",1,11130,0
"fheadóg","cm",1,11131,0
"séidte","cm",1,11132,0
"phríomh-bhreitheamh","cm",1,11133,0
"príomh-bhreitheamh","cm",1,11134,0
"díúltaíodh","cm",1,11135,0
"frith-shóisialta","cm",1,11136,0
"fíor-thábhachtacha","cm",1,11137,0
"béasaí","cm",1,11138,0
"tabharfaidís","cm",1,11139,0
"cású","cm",1,11140,0
"pháidrín","cm",1,11141,0
"dhrúcht","cm",1,11142,0
"ngrásta","cm",1,11143,0
"mbeannaí","cm",1,11144,0
"úrláir","cm",1,11145,0
"hadhmháil","cm",1,11146,0
"súid","cm",1,11147,0
"curamaí","cm",1,11148,0
"hathscrudú","cm",1,11149,0
"mhór-scála","cm",1,11150,0
"mí-bhuntáiste","cm",1,11151,0
"gearr-théarmach","cm",1,11152,0
"tárrthála","cm",1,11153,0
"athoiliúint","cm",1,11154,0
"dáibhí","cm",1,11155,0
"dháilceantar","cm",1,11156,0
"nuachtóirí","cm",1,11157,0
"chathaoirleachas","cm",1,11158,0
"tagairtí","cm",1,11159,0
"an-dílis","cm",1,11160,0
"breffní","cm",1,11161,0
"pholaitaíocht","cm",1,11162,0
"mheabhróinn","cm",1,11163,0
"fíor-cumasach","cm",1,11164,0
"shéamus","cm",1,11165,0
"sgc","cm",1,11166,0
"laoghaoire-rathdown","cm",1,11167,0
"craol","mm",1,11168,0
"manqués","cm",1,11169,0
"eochagáin","cm",1,11170,0
"intinní","cm",1,11171,0
"mhórobair","cm",1,11172,0
"cludaíonn","cm",1,11173,0
"mífhabhracha","cm",1,11174,0
"táirgiúlacht","cm",1,11175,0
"tárlu","cm",1,11176,0
"chíorthuathail","cm",1,11177,0
"droch-chursaí","cm",1,11178,0
"éadóchasaí","cm",1,11179,0
"fábhrach","cm",1,11180,0
"ghnáth-phobail","cm",1,11181,0
"príomh-chláir","cm",1,11182,0
"bun-infreastruchtúr","cm",1,11183,0
"aerstráiceanna","cm",1,11184,0
"dreideáil","cm",1,11185,0
"haerstráicí","cm",1,11186,0
"h-oileáin","cm",1,11187,0
"sóláistí","cm",1,11188,0
"substaintiúl","cm",1,11189,0
"shubstaintiúil","cm",1,11190,0
"drámhaíola","cm",1,11191,0
"níotráití","cm",1,11192,0
"dóíbh","cm",1,11193,0
"confréres","cm",1,11194,0
"príomh-ábhar","cm",1,11195,0
"buiséadach","cm",1,11196,0
"noibríonn","cm",1,11197,0
"mbunaíocht","cm",1,11198,0
"stocmhargaí","cm",1,11199,0
"uafásaí","cm",1,11200,0
"mífhreagrach","cm",1,11201,0
"mí-iompar","mm",1,11202,0
"fáil-comhaontas","cm",1,11203,0
"cuimhníos","cm",1,11204,0
"tíos","mm",1,11205,0
"fisic","mm",1,11206,0
"chnuas-mhuinisin","cm",1,11207,0
"cnús","cm",1,11208,0
"crócaigh","cm",1,11209,0
"gcomhdháil","cm",1,11210,0
"ngortófaí","cm",1,11211,0
"saighdiúir","mm",1,11212,0
"maireofaí","cm",1,11213,0
"saighdiúr","cm",1,11214,0
"géag","mm",1,11215,0
"bhuamaí","cm",1,11216,0
"pléascadh","cm",1,11217,0
"áta","cm",1,11218,0
"bheithígh","cm",1,11219,0
"mbádh","cm",1,11220,0
"obráidithe","cm",1,11221,0
"síníonn","cm",1,11222,0
"lea-taobh","cm",1,11223,0
"déantúsaíocht","mm",1,11224,0
"dóibhsan","cm",1,11225,0
"deileála","cm",1,11226,0
"fianceé","cm",1,11227,0
"neamhurchóideacha","cm",1,11228,0
"brúidiúlach","cm",1,11229,0
"síob","mm",1,11230,0
"saoithe","cm",1,11231,0
"mhínithe","cm",1,11232,0
"challengingclientelism","cm",1,11233,0
"fheithiclí","cm",1,11234,0
"tarraingímis","cm",1,11235,0
"farmholding","cm",1,11236,0
"cobh-haulbowline","cm",1,11237,0
"klausová","cm",1,11238,0
"thógaimid","cm",1,11239,0
"íocaimid","cm",1,11240,0
"páirtíocht","mm",1,11241,0
"pháirtíocht","cm",1,11242,0
"tairgead","gdoc",1,11243,0
"mhórmhór","cm",1,11244,0
"piléar","mm",1,11245,0
"deachrachtaí","cm",1,11246,0
"sóisíalta","cm",1,11247,0
"socrúá","cm",1,11248,0
"údaraithe","cm",1,11249,0
"bpionís","cm",1,11250,0
"bhatti","cm",1,11251,0
"gcailleoidh","cm",1,11252,0
"aireachtaí","cm",1,11253,0
"san-mhíniú","cm",1,11254,0
"plá","mm",1,11255,0
"chlaonpháirteachais","cm",1,11256,0
"gcraigavon","cm",1,11257,0
"forsaí","cm",1,11258,0
"flathiúileachas","cm",1,11259,0
"rása","cm",1,11260,0
"país","cm",1,11261,0
"éaguimsithe","cm",1,11262,0
"tacathóirí","cm",1,11263,0
"gcothófar","cm",1,11264,0
"traithnín","cm",1,11265,0
"iarscríbhinn","cm",1,11266,0
"urlabhraíocht","cm",1,11267,0
"caipéisí","cm",1,11268,0
"aistriúóna","cm",1,11269,0
"bparóiste","cm",1,11270,0
"sceallóga","cm",1,11271,0
"athstructúrúá","cm",1,11272,0
"tábhairní","cm",1,11273,0
"ósta","mm",1,11274,0
"áislann","cm",1,11275,0
"cáileadh","cm",1,11276,0
"in-cáilithe","cm",1,11277,0
"n-éileofar","cm",1,11278,0
"cheadúcháin","cm",1,11279,0
"ró-mhoill","cm",1,11280,0
"moilliú","cm",1,11281,0
"robálacha","cm",1,11282,0
"an-thábachtach","cm",1,11283,0
"topolánek","cm",1,11284,0
"fíor-thábhacthach","cm",1,11285,0
"mar-dheá","cm",1,11286,0
"bhfoilsiúchán","cm",1,11287,0
"féin-workers","cm",1,11288,0
"leibhéalacha","cm",1,11289,0
"úsáidteach","cm",1,11290,0
"gearr-thréimhseach","cm",1,11291,0
"cónas","cm",1,11292,0
"fíosrú","cm",1,11293,0
"fiafraíonn","cm",1,11294,0
"scaradh","mm",1,11295,0
"eíle","cm",1,11296,0
"dóirse","cm",1,11297,0
"pléó","cm",1,11298,0
"leanúnacht","cm",1,11299,0
"symhpysiotomy","cm",1,11300,0
"maccumhaill","cm",1,11301,0
"leas-cheanncomhairle","cm",1,11302,0
"bréadún","cm",1,11303,0
"bhreathnaímíd","cm",1,11304,0
"fhágaimid","cm",1,11305,0
"cúng-socruithe","cm",1,11306,0
"gheobhfaimid","cm",1,11307,0
"gheobhfaidh","cm",1,11308,0
"droch-baincéirí","cm",1,11309,0
"ghortóidís","cm",1,11310,0
"adamhach","mm",1,11311,0
"mí-ionraic","cm",1,11312,0
"diabhal","mm",1,11313,0
"díogh","cm",1,11314,0
"tsúnámaí","cm",1,11315,0
"uadarás","cm",1,11316,0
"dhéanamid","cm",1,11317,0
"féachant","cm",1,11318,0
"comhleacaí","cm",1,11319,0
"reachtaigh","mm",1,11320,0
"bhun-chonradh","cm",1,11321,0
"bhuamar","cm",1,11322,0
"camas","mm",1,11323,0
"ána","cm",1,11324,0
"gearrthréimhse","cm",1,11325,0
"fhoilsóidh","cm",1,11326,0
"gaeltachtaíéagsúla","cm",1,11327,0
"luachaíocht","cm",1,11328,0
"fad-téarmacha","cm",1,11329,0
"geallghlacadóir","mm",1,11330,0
"geallghlacadóireacht","cm",1,11331,0
"geallghlacadóireachta","cm",1,11332,0
"speisiúla","cm",1,11333,0
"féirme","cm",1,11334,0
"ellacuría","cm",1,11335,0
"aithníon","cm",1,11336,0
"partái","cm",1,11337,0
"grána","cm",1,11338,0
"chonacthas","gdoc",1,11339,0
"maireachtál","cm",1,11340,0
"dhéanach","cm",1,11341,0
"mídleathach","cm",1,11342,0
"bhfeiceadh","cm",1,11343,0
"cáis","mm",1,11344,0
"limón","cm",1,11345,0
"gabháilim","cm",1,11346,0
"rí-thábhactach","cm",1,11347,0
"seánies","cm",1,11348,0
"réamh-cháinaisnéise","cm",1,11349,0
"sábhálacha","cm",1,11350,0
"éifeachtúlachtaí","cm",1,11351,0
"t-ollmhaoiniú","cm",1,11352,0
"gcoibhneas","cm",1,11353,0
"gcomhráiteas","cm",1,11354,0
"gcosnaítear","cm",1,11355,0
"fhreastalaímid","cm",1,11356,0
"buíóchas","cm",1,11357,0
"phríomh-fheidhmeannach","cm",1,11358,0
"n-airgead","cm",1,11359,0
"dhíríomar","cm",1,11360,0
"gciorraithe","cm",1,11361,0
"mhiontionscal","cm",1,11362,0
"mhórthionscal","cm",1,11363,0
"mórthionscal","cm",1,11364,0
"abairimís","cm",1,11365,0
"chúntas","cm",1,11366,0
"dáil-based","cm",1,11367,0
"chinnntiú","cm",1,11368,0
"cuntóir","cm",1,11369,0
"cheannasaí","cm",1,11370,0
"aetóip","cm",1,11371,0
"macliamóir","cm",1,11372,0
"n-éireóidh","cm",1,11373,0
"ríthráthúil","cm",1,11374,0
"mórbhotúin","cm",1,11375,0
"tamhlacht","cm",1,11376,0
"bhfillfimid","cm",1,11377,0
"leath-fholamh","cm",1,11378,0
"paráideanna","cm",1,11379,0
"machnaitheoirí","cm",1,11380,0
"taoiseadh","cm",1,11381,0
"reachtáiochta","cm",1,11382,0
"gchomchoiste","cm",1,11383,0
"shíos","cm",1,11384,0
"scaoil","mm",1,11385,0
"mheabhar-ghalar","cm",1,11386,0
"ghnáthbhealach","cm",1,11387,0
"léigir","cm",1,11388,0
"meabhar-ghalar","cm",1,11389,0
"dhlíodóir","cm",1,11390,0
"inmheánaigh","cm",1,11391,0
"dtimpistí","cm",1,11392,0
"ólacháin","cm",1,11393,0
"dheisíonn","cm",1,11394,0
"cosnóidh","cm",1,11395,0
"athfhéachaint","cm",1,11396,0
"pairtnéirí","cm",1,11397,0
"chomhionannais","cm",1,11398,0
"fíor-speisialta","cm",1,11399,0
"mhídhaonlathach","cm",1,11400,0
"córdoba","cm",1,11401,0
"fáilte-approved","cm",1,11402,0
"taoiseasch","cm",1,11403,0
"tábachtach","cm",1,11404,0
"an-tábachtach","cm",1,11405,0
"chaomhnaíonn","cm",1,11406,0
"chomhionnanais","cm",1,11407,0
"ámharach","cm",1,11408,0
"crích","cm",1,11409,0
"mabhouh","cm",1,11410,0
"saighdiúrí-commandos","cm",1,11411,0
"ghnáthamh","cm",1,11412,0
"oscail","mm",1,11413,0
"lán-bheatha","cm",1,11414,0
"ghnóthach","cm",1,11415,0
"carthanas","mm",1,11416,0
"bhródúil","cm",1,11417,0
"trioblóideach","cm",1,11418,0
"réamhsmaoineamh","cm",1,11419,0
"gnáth-dhaoine","cm",1,11420,0
"ghnáth-phobal","cm",1,11421,0
"oibrím","cm",1,11422,0
"hocáidí","cm",1,11423,0
"laoighire","cm",1,11424,0
"ath-eagrú","cm",1,11425,0
"n-aithreofaí","cm",1,11426,0
"indrebhán","cm",1,11427,0
"tuarasóireachta","cm",1,11428,0
"táúsáid","cm",1,11429,0
"leanófar","cm",1,11430,0
"an-aisiúil","cm",1,11431,0
"gcloisim","cm",1,11432,0
"an-shuimiúla","cm",1,11433,0
"bailíocht","mm",1,11434,0
"uasta","mm",1,11435,0
"mhéadúó","cm",1,11436,0
"róimh","cm",1,11437,0
"fhadbh","cm",1,11438,0
"sóé","cm",1,11439,0
"choigilteoirí","cm",1,11440,0
"mheabhar","cm",1,11441,0
"fheabhsúchán","cm",1,11442,0
"hinfheisteoirí","cm",1,11443,0
"bhfuililimd","cm",1,11444,0
"mbhfuilimid","cm",1,11445,0
"déileáilfaidh","cm",1,11446,0
"chloíonn","cm",1,11447,0
"shábhailt","cm",1,11448,0
"gcoigilt","cm",1,11449,0
"gcogaí","cm",1,11450,0
"easpaí","cm",1,11451,0
"scríobhfadh","cm",1,11452,0
"phatrúnacht","cm",1,11453,0
"teolaí","mm",1,11454,0
"tharrtháíl","cm",1,11455,0
"labharfadh","cm",1,11456,0
"míneofar","cm",1,11457,0
"cuímhním","cm",1,11458,0
"dúshlanach","cm",1,11459,0
"bhunréasúnaíocht","cm",1,11460,0
"faíl","cm",1,11461,0
"léana","mm",1,11462,0
"elderfíeld","cm",1,11463,0
"post-cancún","cm",1,11464,0
"cheanglódh","cm",1,11465,0
"tríúdarás","cm",1,11466,0
"tríábhair","cm",1,11467,0
"chórasú","cm",1,11468,0
"séó","cm",1,11469,0
"région","cm",1,11470,0
"n-eacnamaíochta","cm",1,11471,0
"gcomhpáirtaíocht","cm",1,11472,0
"leaniúnt","cm",1,11473,0
"dtabhfarfaidh","cm",1,11474,0
"fhothoghchán","cm",1,11475,0
"fhothogchán","cm",1,11476,0
"bhfeicfimíd","cm",1,11477,0
"siúcre","cm",1,11478,0
"gceadóidh","cm",1,11479,0
"gcúiseanna","cm",1,11480,0
"bhualfaimid","cm",1,11481,0
"bhun-chloch","cm",1,11482,0
"mbuanú","cm",1,11483,0
"ullmhaíodh","cm",1,11484,0
"shlánófar","cm",1,11485,0
"oibríochta","cm",1,11486,0
"phríomh-roinn","cm",1,11487,0
"phríomh-ghníomhaireacht","cm",1,11488,0
"bpríomh-theanga","cm",1,11489,0
"sealbhaítear","cm",1,11490,0
"bhfeasacht","cm",1,11491,0
"turarsóireachta","cm",1,11492,0
"phríomhchúram","cm",1,11493,0
"tomhas","mm",1,11494,0
"bhfhéadfadh","cm",1,11495,0
"ró-éasca","cm",1,11496,0
"ghaelgeoirí","cm",1,11497,0
"phoilitiúil","cm",1,11498,0
"hindreabhán","cm",1,11499,0
"phléle","cm",1,11500,0
"chéanamh","cm",1,11501,0
"chroí-lárnach","cm",1,11502,0
"reáchtúil","cm",1,11503,0
"hiionadaíocht","cm",1,11504,0
"géar-riachtanas","cm",1,11505,0
"múinfí","cm",1,11506,0
"tinrimh","cm",1,11507,0
"atraitéis","cm",1,11508,0
"glaoím","cm",1,11509,0
"fograí","cm",1,11510,0
"toghchaí","cm",1,11511,0
"taighdeoirí","cm",1,11512,0
"mhéadódh","cm",1,11513,0
"seachtainiúla","cm",1,11514,0
"gcónaíonn","cm",1,11515,0
"an-comhoibriú","cm",1,11516,0
"an-béim","cm",1,11517,0
"tiománann","cm",1,11518,0
"fíor-tabhachtach","cm",1,11519,0
"horáidí","cm",1,11520,0
"naontaíonn","cm",1,11521,0
"meánteiste","cm",1,11522,0
"páidi","cm",1,11523,0
"lionáird","cm",1,11524,0
"réitím","cm",1,11525,0
"máthairtheanga","cm",1,11526,0
"mhealltar","cm",1,11527,0
"labhrair","cm",1,11528,0
"seantuairimí","cm",1,11529,0
"an-mhaitheas","cm",1,11530,0
"búinne","cm",1,11531,0
"bhórd","cm",1,11532,0
"dhíograsach","cm",1,11533,0
"dréacht-straitéise","cm",1,11534,0
"phríomtheanga","cm",1,11535,0
"dheagóir","cm",1,11536,0
"ógrais","cm",1,11537,0
"neamhurchóideachas","cm",1,11538,0
"n-idéalachas","cm",1,11539,0
"dára","cm",1,11540,0
"scolaireachtaí","cm",1,11541,0
"múinteoiri","cm",1,11542,0
"imríonn","cm",1,11543,0
"n-iriseoirí","cm",1,11544,0
"folmhú","cm",1,11545,0
"fiachmhar","cm",1,11546,0
"sean-straitéis","cm",1,11547,0
"n-aitheantas","cm",1,11548,0
"ghnáthchomhráití","cm",1,11549,0
"anachain","mm",1,11550,0
"chogaí","cm",1,11551,0
"ghortaí","cm",1,11552,0
"féin-type","cm",1,11553,0
"mhainister","cm",1,11554,0
"comhphobail","cm",1,11555,0
"cothaítear","cm",1,11556,0
"tionónta","mm",1,11557,0
"gcúntas","cm",1,11558,0
"thiarna","gdoc",1,11559,0
"chártaí","cm",1,11560,0
"thar-íocaíochtaí","cm",1,11561,0
"socróidh","cm",1,11562,0
"fíor-thabhactach","cm",1,11563,0
"diabhail","gdoc",1,11564,0
"sráidbhailtí","cm",1,11565,0
"ngéillimis","cm",1,11566,0
"dtuairmíocht","cm",1,11567,0
"mhístuama","cm",1,11568,0
"ngéarcheím","cm",1,11569,0
"seanráiteas","cm",1,11570,0
"ndíbreofar","cm",1,11571,0
"glóire","cm",1,11572,0
"chríochnóidh","cm",1,11573,0
"mheathlú","cm",1,11574,0
"meathlú","cm",1,11575,0
"bhfeothanach","cm",1,11576,0
"mbéidis","cm",1,11577,0
"gcúba","cm",1,11578,0
"carbh","cm",1,11579,0
"milliúnaithe","cm",1,11580,0
"féinfhostaithe","cm",1,11581,0
"leath-thrilliún","cm",1,11582,0
"príomhphointe","cm",1,11583,0
"déaneann","cm",1,11584,0
"príomhrialacha","cm",1,11585,0
"cruinnú","cm",1,11586,0
"chúlchiste","cm",1,11587,0
"pinsinéaraí","cm",1,11588,0
"chapall","gdoc",1,11589,0
"eiríonn","cm",1,11590,0
"geallglacadóirí","cm",1,11591,0
"bladar","mm",1,11592,0
"astá","cm",1,11593,0
"míniúchán","mm",1,11594,0
"ise","mm",1,11595,1
"comhlghleacaithe","cm",1,11596,0
"athógáil","cm",1,11597,0
"orné","cm",1,11598,0
"dtoghfaí","cm",1,11599,0
"bhascadh","cm",1,11600,0
"mímhórálta","cm",1,11601,0
"pháíseal","cm",1,11602,0
"liúntaisí","cm",1,11603,0
"síordúshlán","cm",1,11604,0
"géarphlean","cm",1,11605,0
"cros-bhealach","cm",1,11606,0
"seapáine","cm",1,11607,0
"brionglóide","cm",1,11608,0
"dá-theangacht","cm",1,11609,0
"iar-bhun","cm",1,11610,0
"iar-mhuinteoir","cm",1,11611,0
"glantóir","mm",1,11612,0
"gnáth-scoileanna","cm",1,11613,0
"ndrochdhóigh","cm",1,11614,0
"corparáide","cm",1,11615,0
"ghnóanna","cm",1,11616,0
"chaillfaí","cm",1,11617,0
"chánach","cm",1,11618,0
"gcúiseofar","cm",1,11619,0
"saoránaiogh","cm",1,11620,0
"fhuaráin","cm",1,11621,0
"bhogaigh","cm",1,11622,0
"bpolaitíochta","cm",1,11623,0
"mbrathnófar","cm",1,11624,0
"uilíoch","mm",1,11625,0
"asbhaint","cm",1,11626,0
"n-íocann","cm",1,11627,0
"n-íocfaí","cm",1,11628,0
"ghnáthchórais","cm",1,11629,0
"féin-fostaithe","cm",1,11630,0
"ranníocaíochta","cm",1,11631,0
"bhfaighfaí","cm",1,11632,0
"cuimhsitheach","cm",1,11633,0
"ghnáth-chlár","cm",1,11634,0
"náisúnta","cm",1,11635,0
"meánoideachas","cm",1,11636,0
"do-dhéanta","cm",1,11637,0
"trín","cm",1,11638,0
"oll-mhór","cm",1,11639,0
"speiciléiréachta","cm",1,11640,0
"infrastruchtúra","cm",1,11641,0
"ath-eagraíocht","cm",1,11642,0
"infrastruchtúir","cm",1,11643,0
"bpriosún","cm",1,11644,0
"díobháil","mm",1,11645,0
"fíor-phoblacht","cm",1,11646,0
"múinteorí","cm",1,11647,0
"politeoirí","cm",1,11648,0
"réabtha","cm",1,11649,0
"nua-príobháidithe","cm",1,11650,0
"osnáisiúnta","cm",1,11651,0
"ndíolfaidh","cm",1,11652,0
"an-bhrabúsach","cm",1,11653,0
"dílarnú","cm",1,11654,0
"n-íocaíochtaí","cm",1,11655,0
